"input","output","date","conv_id","user_id","channel_source","intencion","tipo_queja"
"estan teniendo problemas ahorita con la app","Lamento escuchar eso. Si estás teniendo problemas con la app Hey, te recomiendo que sigas estos pasos: asegúrate de que tu conexión a internet esté bien, cierra y vuelve a abrir la app, y revisa si hay actualizaciones pendientes. También puedes intentar borrar los datos y caché de la app. 

Si después de esto sigues teniendo problemas, lo mejor es que llames al Centro de Atención a Clientes al 8143922626 para que te ayuden directamente. 

¿Hay algo más con lo que te pueda apoyar?",2025-10-12,"E38DD2D4-2FF5-4FE4-A1FB-B6FE655D2DC9","USR-08399",1,"queja","problemas app"
"hola no puedo requerir un prestamo personal","Lamento escuchar eso. Para poder solicitar un Crédito Personal Hey, asegúrate de seguir estos pasos:

1. Abre la App Hey.
2. Inicia sesión en tu cuenta.
3. Busca la opción de ""Crédito Personal"" en 'Productos disponibles para ti'.
4. Completa los datos que te piden y envía la solicitud.

Recuerda que necesitas ser mayor de 18 años, ser mexicano y tener tu Cuenta Hey activa y validada. Si tienes problemas técnicos, verifica tu conexión a internet y que la app esté actualizada. 

Si el problema persiste, no dudes en preguntar si hay algo más con lo que te pueda ayudar. ¡Estoy aquí para apoyarte!",2025-10-06,"7EA2CFC8-DB6B-42FE-8777-A89E22C37BE5","USR-09977",1,"queja","bloqueo"
"por que no puedo ver mi dinero","Lamento escuchar eso. Si no puedes ver tu dinero en la aplicación, te recomiendo que sigas estos pasos:

1. Asegúrate de tener la última versión de la aplicación instalada.
2. Verifica que estés usando las credenciales correctas.
3. Revisa tu conexión a internet.
4. Intenta cerrar sesión y volver a entrar.

Si después de hacer esto aún no puedes ver tus saldos, lo mejor es que llames al Centro de Atención a Clientes al 8143922626 para que te ayuden a resolverlo.

Si necesitas más ayuda o tienes alguna otra pregunta, ¡no dudes en decírmelo!",2025-10-01,"662D69F3-5383-4A9E-A65D-3A8CFEFD8037","USR-05858",1,"queja","bloqueo"
"en que telefono puedo hablar con un gerente","Hola! Para hablar con un agente o gerente de Hey Banco, puedes llamar al Centro de Atención a Clientes al teléfono 8143922626. Este servicio está disponible las 24 horas, todos los días, para que puedas recibir ayuda cuando la necesites. ¿Hay algo más en lo que te pueda apoyar?",2025-10-20,"FDC314FD-4552-4A8E-A471-79981CE5AAB0","USR-13833",1,"queja","bloqueo"
"por que no puedo poner una recarga de telefono","Lamento decirte que no tengo información acerca de recargas de teléfono, sin embargo, tengo información de los siguientes temas:

a) Cuenta Hey  
b) Tarjeta de Crédito Hey  
c) Inversión Hey  

Si tienes duda acerca de estos u otros temas estaré encantado de ayudarte.",2025-08-11,"5a0cfb6d-803c-4b45-adcd-ec2020f10d60","USR-09788",1,"queja","bloqueo"
"hola quiero agregar mi tarjeta a wallet pero no puedo es de debito","Claro que puedo ayudarte con eso. Para agregar tu Tarjeta de Débito Hey a Apple Pay o Google Pay, debes seguir estos pasos desde la app Hey:

1. Abre la app Hey y ve a la sección 'Cuentas'.
2. Selecciona 'Tarjetas', donde verás tus tarjetas físicas y virtuales.
3. Da clic en 'Agregar a Apple Wallet' si usas Apple Pay, o en 'Agregar a Google Wallet' si usas Google Pay.
4. Confirma que quieres compartir la información, lee los términos y condiciones, y sigue las instrucciones que te da Apple o Google.

Si sigues estos pasos y aún no puedes agregarla, asegúrate de que tu dispositivo sea compatible y que tengas la última versión de la app Hey instalada. ¿Quieres que te guíe paso a paso o tienes algún mensaje de error específico? Estoy aquí para ayudarte. ¿Hay algo más en lo que pueda apoyarte?",2025-10-30,"F3B7A001-3A1C-428F-9DBE-6FA7541D2836","USR-13437",1,"queja","bloqueo"
"sigo con el mismo problema ya tiene el permiso de localizacion borre el cache desinstale la app reinicie el telefono y no puedo entrar","Lamento escuchar eso. Si ya has intentado esos pasos y aún no puedes acceder a la app, lo mejor es que llames al Centro de Atención a Clientes al 8143922626. Ellos podrán ayudarte a resolver el problema de manera más efectiva. Si necesitas más información o tienes alguna otra pregunta, ¡aquí estoy para ayudarte!",2025-11-04,"7e3abead-bcb1-4aa3-b2e4-74453c9fdbdd","USR-05938",1,"queja","bloqueo"
"me puedes proporcionar el numero de atencion a clientes de el banco tengo un problema con mi carpeta","Para  obtener  el  número  de  atención  al  cliente  de  Hey  Banco ,  puedes  hacer  clic  en  el  ícono  de  Perfil  en  la  esquina  superior  derecha  de  la  pantalla  principal y  luego  seleccionar '  Ayuda ' .  Allí  encontrarás  la  información  de  contacto y  el  número  de  atención  al  cliente .",2025-08-19 15:05:49.334663,"d2a79b56-6ca6-42c0-980d-352127a57371","USR-04476",2,"queja","otro"
"sigo con problemas no puedo ver mi tarjeta de credito","Lamento escuchar eso. Si no puedes ver tu Tarjeta de Crédito Hey, puede ser debido a tu historial crediticio o porque no está disponible en tu cuenta. Te recomiendo asegurarte de estar en la sección correcta de la app y que tu información esté actualizada. 

Si después de esto sigue sin aparecer, lo mejor es que contactes al servicio al cliente de Hey Banco para que te den más detalles y te ayuden a resolver el problema. 

Si hay algo más con lo que te pueda apoyar, no dudes en decírmelo. ¡Estoy aquí para ayudarte!",2025-08-02,"3A0AF264-0A80-4FFC-9615-DF76B36B04AD","USR-04761",1,"queja","bloqueo"
"no puedo encontrar el menu en la aplicacion de mi celular para ver mi clabe","Claro que puedo ayudarte! Para ver tu CLABE en la aplicación de Hey Banco, sigue estos pasos:

1. Abre la app Hey en tu celular.
2. Ve a la sección de 'Cuentas'.
3. Selecciona 'Ver cuenta y CLABE'.

Ahí podrás encontrar tu CLABE interbancaria. Si tienes alguna otra duda o necesitas más ayuda, no dudes en decírmelo!",2025-09-06,"067CF1A1-F10F-4F46-98A8-FD46B7037188","USR-06804",1,"queja","bloqueo"
"problemas con la app","Lamento escuchar eso. Si tienes problemas al abrir tu app, aquí hay algunas cosas que puedes intentar:

1. Asegúrate de que tu conexión a internet esté funcionando correctamente.
2. Cierra y vuelve a abrir la app.
3. Revisa si hay actualizaciones pendientes para la app.
4. Si el problema persiste, puedes intentar borrar los datos y caché de la app.

Si después de intentar estos pasos aún tienes problemas, lo mejor es que contactes al Centro de Atención a Clientes para que te apoyen directamente.

¿Hay algo más con lo que te pueda ayudar?",2025-08-26,"0844C4DD-C3CD-47E7-B719-02AC3B95E459","USR-11410",1,"queja","problemas app"
"no puedo recibir transferencia a nueva clabe","Lamento escuchar eso. Para recibir una transferencia en tu nueva CLABE, asegúrate de que la otra persona esté ingresando correctamente tu número de cuenta o CLABE interbancaria en su app bancaria. Puedes encontrar estos datos en la sección de Cuentas de tu app de Hey Banco. 

Si ya verificaste que la información es correcta y aún no puedes recibir la transferencia, revisa los límites de tu cuenta y descarga el comprobante CEP de BANXICO. Si el SPEI ya está liquidado en BANXICO pero no aparece en tu cuenta, lo mejor es que contactes a nuestro centro de atención a clientes para que te ayuden a resolverlo.

Si necesitas más ayuda o tienes alguna otra pregunta, ¡no dudes en decírmelo!",2025-08-28,"af576efb-2866-4f5c-8869-26778f103609","USR-07393",1,"queja","bloqueo"
"no puedo validar mi cuenta","Lamento escuchar eso. Si tienes problemas para validar tu cuenta Hey, aquí hay algunos pasos que puedes seguir:

1. Asegúrate de que tu conexión a internet sea estable.
2. Revisa que los documentos que subiste sean claros y estén vigentes.
3. A veces, simplemente reiniciar la app puede solucionar el problema.
4. También puedes intentar borrar los datos y caché de la app o verificar si hay alguna actualización pendiente.

Si después de intentar estos pasos aún no puedes validar tu cuenta, lo mejor es contactar al soporte técnico a través de la app en ""Ajustes de la cuenta"" y ""Reporte de fallas en tu App"".

Si necesitas más ayuda o tienes alguna otra pregunta, ¡no dudes en decírmelo!",2025-11-05,"15d942ed-105e-4ef3-8453-5408579fa4d0","USR-01961",1,"queja","bloqueo"
"porque no puedo ver mi estado de cuenta del credito que debo","Claro! Si no puedes ver el estado de cuenta de tu crédito, es posible que se deba a que el estado de cuenta se actualiza y está disponible a partir de los primeros 10 días hábiles del mes siguiente. Si aún no ha pasado ese tiempo, es normal que no lo veas.

Te recomiendo que revises nuevamente después de ese periodo. Si tienes más preguntas o necesitas ayuda con algo más, ¡no dudes en decírmelo!",2025-10-24,"006e470b-2fda-4874-9271-ba7c91ac2edf","USR-07697",1,"queja","bloqueo"
"no puedo ver mis saldos","Lamento escuchar eso. Si no puedes ver tus saldos, te recomiendo que sigas estos pasos:

1. Asegúrate de tener la última versión de la aplicación instalada.
2. Verifica que estés usando las credenciales correctas.
3. Revisa tu conexión a internet.
4. Intenta cerrar sesión y volver a entrar.

Si después de intentar estos pasos aún no puedes ver tus saldos, lo mejor es que llames al Centro de Atención a Clientes al 8143922626 para que te ayuden.

¿Hay algo más con lo que te pueda apoyar?",2025-09-16,"DF57FC8C-7474-4451-B4BD-F1911B5D461F","USR-13328",1,"queja","bloqueo"
"si la compra en linea me marcaba rechazado significa que se borrara","Lamento escuchar eso. Si una compra en línea te marcó como rechazada, no significa que se haya borrado automáticamente. Generalmente, esto puede deberse a varios factores, como problemas con la tarjeta, saldo insuficiente o restricciones del comerciante. 

Te recomendaría que verifiques tu saldo y que revises si tu tarjeta está activa. Si el problema persiste, podrías intentar realizar la compra nuevamente o contactar al comerciante para más información.

Si tienes alguna otra duda o necesitas ayuda con algo más, ¡estaré encantado de ayudarte!",2025-10-11,"6f1173e0-3379-432a-b3d3-803883a6b5f2","USR-02989",1,"queja","tarjeta rechazada"
"por que no puedo transferir a otro banco a pesar de tener los limites de transferencia bien configurados","Claro que puedo ayudarte. Si no puedes transferir $169,000 a otro banco, es posible que se deba a los límites establecidos para las transferencias desde tu Cuenta Hey. 

Recuerda que el límite diario para enviar transferencias con la Cuenta Hey es de $11,600 pesos. Sin embargo, si ya tienes activada la cuenta destino, puedes transferir hasta $200,000 pesos en total. 

Si estás intentando hacer una transferencia que excede el límite diario, tendrás que dividirla en varias transacciones a lo largo de los días. Si necesitas más información o tienes alguna otra pregunta, ¡no dudes en decírmelo!",2025-08-11,"41475D89-2627-4685-AC28-8BD4066AFE4E","USR-08548",1,"queja","bloqueo"
"no puedo hacer compras en linea","Lamento escuchar eso. Si no puedes hacer compras en línea, aquí hay algunos pasos que puedes seguir para solucionar el problema:

1. Asegúrate de estar utilizando la tarjeta virtual para tus compras en línea.
2. Verifica que no haya un bloqueo de emergencia en tu tarjeta desde la app.
3. Asegúrate de que el NIP o CVV que ingresaste sea correcto.
4. Confirma que tienes saldo suficiente para la transacción.
5. Revisa los parámetros de compras en la app.

Si después de seguir estos pasos sigues teniendo problemas, lo mejor es que llames al Centro de Atención a Clientes al 8143922626 para que te ayuden.

¿Hay algo más con lo que te pueda apoyar?",2025-08-18,"54b1e780-1dbf-48d1-a3c0-58bb2fdad0ca","USR-07824",1,"queja","bloqueo"
"la aplicacion me dice token error","Lamento escuchar eso. El error de token puede ocurrir por varias razones. Te recomiendo que sigas estos pasos:

1. Asegúrate de que estás ingresando correctamente tu usuario y contraseña en la app.
2. Si has cambiado de celular, necesitarás reinstalar el token en tu nuevo dispositivo. Para hacerlo, inicia sesión en la app y sigue las instrucciones que te aparezcan.
3. Si el problema persiste, intenta cerrar y volver a abrir la aplicación.

Si necesitas más ayuda o si el problema continúa, no dudes en decírmelo. ¿Hay algo más con lo que te pueda apoyar?",2025-10-10,"4EE2F9EE-11A2-4EA1-9C02-1A953750D48E","USR-03231",1,"queja","error tecnico"
"necesito sacar un estado de cuenta pero me aparece error al descargarlo","Para  descargar  tu  estado  de  cuenta ,  necesitas  iniciar  sesión  en  tu  cuenta  en  la  Banca  Web o  en  la  App  Hey .  Luego ,  ve a '  Cuentas ' y  selecciona '  Movimientos ' .  Encuentra  el  movimiento  que  deseas  descargar y  haz  clic  en  él  para  ver  su  estado  actual .  ¿  Te  puedo  ayudar  con  algo  más ?",2025-09-13 20:02:54.931215,"fe2e3bde-93ed-439f-88df-35ceb67181b2","USR-08918",2,"queja","error tecnico"
"no puedo pedir la reposicion de mi tarjeta","Lamento escuchar eso. Para reponer tu tarjeta física, asegúrate de seguir estos pasos:

1. Inicia sesión en la app Hey.
2. Ve a la sección de ""Cuentas"".
3. Haz clic en los tres puntos a la derecha.
4. Selecciona ""Solicitar tarjeta física"".
5. Elige la cuenta de la que deseas reponer la tarjeta y sigue las instrucciones.

Si sigues teniendo problemas, puede ser útil intentar nuevamente o verificar que estés siguiendo todos los pasos correctamente. Si necesitas más ayuda, no dudes en decírmelo. ¿Hay algo más con lo que te pueda apoyar?",2025-08-27,"0e3a9f6a-8c05-4bfd-a871-3414cf59540e","USR-09893",1,"queja","bloqueo"
"porque no puedo descargar mi estado de cuenta de mi nueva cuenta","Claro! Si no puedes descargar el estado de cuenta de tu nueva cuenta, es posible que aún no esté disponible. Los estados de cuenta se actualizan y están disponibles a partir de los primeros 10 días hábiles del mes siguiente. Si no ha pasado ese tiempo, es normal que no lo veas.

Cuando esté disponible, podrás descargarlo desde la app. Solo abre la app, ve a 'Perfil' en el menú superior, selecciona 'Estado de Cuenta', elige la fecha y la cuenta que quieras revisar, y descárgalo. Recuerda confirmar con tu Token para la descarga.

Si tienes alguna otra duda o necesitas más ayuda, ¡no dudes en decírmelo!",2025-08-20,"B032875E-05A8-4C3D-90F9-83A0EF281D2B","USR-09048",1,"queja","bloqueo"
